window_bp	replicate	matrix_id	motif_name	ame_p	ame_q	ame_odds_ratio	candidate_hits	candidate_total	background_hits	background_total	ame_replicate_pass
2000	44	MA1069.3	TGA6	3.40e-1	1.0	1.2805194805194806	195	206	192	206	False
2000	44	MA1068.3	TGA2	3.46e-1	1.0	1.1033063006862134	92	206	87	206	False
2000	44	MA1047.3	TGA5	6.67e-1	1.0	0.9218167225343468	27	206	29	206	False
2000	44	MA0588.2	TGA1	6.88e-1	1.0	1.0	204	206	204	206	False
2000	44	MA1417.2	O2	4.22e-1	1.0	1.0600130463144162	112	206	109	206	False
2000	44	MA1659.2	ABF4	8.73e-2	1.0	1.3553103448275863	144	206	130	206	False
2000	44	MA0930.3	ABF3	1.90e-1	1.0	1.9269521410579344	202	206	198	206	False
2000	44	MA1828.2	Zm00001d038683	1.14e-1	1.0	1.982400632786237	12	206	6	206	False
2000	44	MA1430.2	TB1	4.00e-1	1.0	1.279493670886076	9	206	7	206	False
2000	44	MA1428.2	TCP8	2.49e-1	1.0	5.048899755501222	206	206	204	206	False
2000	44	MA1289.2	TCP3	5.00e-1	1.0	1.0204006208884617	82	206	81	206	False
2000	44	MA1286.2	TCP24	2.56e-1	1.0	1.1806789488450389	62	206	55	206	False
2000	44	MA1064.2	TCP2	1.42e-1	1.0	2.651870324189526	204	206	200	206	False
2000	44	MA1063.2	TCP19	1.27e-1	1.0	1.5213695395513578	25	206	17	206	False
2000	44	MA1054.2	ARALYDRAFT_897773	1.20e-1	1.0	1.3141818181818181	69	206	57	206	False
2000	44	MA1031.2	OJ1581_H09.2	5.00e-1	1.0	1.1108879067898754	10	206	9	206	False
2000	44	MA1019.2	Glyma19g26560.1	2.25e-1	1.0	2.232754342431762	204	206	201	206	False
2000	44	MA1331.2	BEH4	5.00e-1	1.0	1.0397560858500985	30	206	29	206	False
2000	44	MA0550.3	BZR1	4.14e-1	1.0	1.0737201365187714	60	206	57	206	False
2000	44	MA0549.2	BZR2	2.77e-1	1.0	1.1451940178862197	102	206	95	206	False
2000	44	MA1816.2	O11	1.37e-1	1.0	1.266031219042009	122	206	110	206	False
2000	44	MA1739.2	BHLH122	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
2000	44	MA1411.2	TSAR1	1.50e-1	1.0	1.4169971671388102	30	206	22	206	False
2000	44	MA1358.2	bHLH130	1.85e-1	1.0	1.6292749658002736	13	206	8	206	False
2000	44	MA1357.2	bHLH80	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA0964.3	BIM1	2.50e-1	1.0	1.191926884996192	156	206	149	206	False
2000	44	MA0961.2	bHLH112	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA0582.2	RAV1	1.05e-1	1.0	1.6612758310871518	193	206	185	206	False
2000	44	MA1698.2	ARF7	4.10e-1	1.0	1.2229102167182662	197	206	195	206	False
2000	44	MA1697.2	ARF4	2.41e-1	1.0	1.1743112023367805	127	206	119	206	False
2000	44	MA1696.2	ARF39	4.40e-1	1.0	1.0936175024026231	182	206	180	206	False
2000	44	MA1695.2	ARF36	3.46e-1	1.0	1.1027932960893854	117	206	112	206	False
2000	44	MA1694.2	ARF35	5.00e-1	1.0	1.1596298438403703	7	206	6	206	False
2000	44	MA1693.2	ARF34	1.10e-1	1.0	1.4440868865647627	179	206	169	206	False
2000	44	MA1692.2	ARF29	2.51e-1	1.0	1.8849305308158175	203	206	200	206	False
2000	44	MA1691.2	ARF27	4.05e-1	1.0	1.247867085765604	198	206	196	206	False
2000	44	MA1690.2	ARF25	1.13e-1	1.0	1.4310479462751835	178	206	168	206	False
2000	44	MA1689.2	ARF18	2.49e-1	1.0	5.048899755501222	206	206	204	206	False
2000	44	MA1688.2	ARF16	3.82e-1	1.0	1.0832893247831008	124	206	120	206	False
2000	44	MA1685.2	ARF10	2.34e-1	1.0	1.3806896551724137	192	206	187	206	False
2000	44	MA1206.2	ARF2	3.88e-1	1.0	1.1279423126448622	30	206	27	206	False
2000	44	MA0944.2	ARF8	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA0943.2	ARF5	3.16e-1	1.0	1.2213164049448713	24	206	20	206	False
2000	44	MA0942.2	ARF1	2.75e-1	1.0	1.148466917697687	122	206	115	206	False
2000	44	MA1810.2	GLYMA-08G357600	2.25e-1	1.0	2.232754342431762	204	206	201	206	False
2000	44	MA0581.2	LEC2	2.56e-1	1.0	1.1806789488450389	62	206	55	206	False
2000	44	MA0564.2	ABI3	8.88e-2	1.0	1.34965161523844	142	206	128	206	False
2000	44	MA2013.2	ERF115	6.88e-1	1.0	1.0	2	206	2	206	False
2000	44	MA2011.2	ERF010	3.79e-1	1.0	1.0880640272275253	135	206	131	206	False
2000	44	MA1833.2	Zm00001d049364	4.22e-1	1.0	1.0601059839814164	113	206	110	206	False
2000	44	MA1832.2	Zm00001d002364	6.88e-1	1.0	1.0	2	206	2	206	False
2000	44	MA1831.2	Zm00001d031796	2.46e-1	1.0	1.2000345125107852	159	206	152	206	False
2000	44	MA1821.2	Zm00001d020595	7.51e-1	1.0	1.0	1	206	1	206	False
2000	44	MA1820.2	Zm00001d024324	2.10e-1	1.0	1.199491366617588	129	206	120	206	False
2000	44	MA1817.2	Zm00001d020267	7.49e-1	1.0	0.8671000361141207	31	206	35	206	False
2000	44	MA1804.2	WIN1	1.61e-1	1.0	1.374300728937108	33	206	25	206	False
2000	44	MA1795.2	RAP2-4	1.16e-1	1.0	1.2916519901373724	96	206	83	206	False
2000	44	MA1754.2	ERF073	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1753.2	ERF057	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA1748.2	DREB1F	1.03e-1	1.0	1.4182778415614237	44	206	33	206	False
2000	44	MA1679.2	RAP2-1	4.53e-1	1.0	1.0579649270187965	46	206	44	206	False
2000	44	MA1671.2	ERF118	3.30e-1	1.0	1.1272945300249055	151	206	146	206	False
2000	44	MA1670.2	DREB1C	2.45e-1	1.0	1.1678789568390906	101	206	93	206	False
2000	44	MA1669.2	DREB1B	2.72e-1	1.0	1.1533698499642773	83	206	76	206	False
2000	44	MA1424.2	ERF019	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA1265.3	ERF015	3.84e-1	1.0	1.0803785948307245	104	206	100	206	False
2000	44	MA1264.2	ERF095	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1263.2	ERF055	1.92e-1	1.0	1.2355618776671409	64	206	55	206	False
2000	44	MA1262.2	ERF2	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1260.2	ERF013	6.53e-1	1.0	0.9436721921131999	102	206	105	206	False
2000	44	MA1259.2	ERF023	6.54e-1	1.0	0.9433019104791034	93	206	96	206	False
2000	44	MA1258.2	DREB2A	3.78e-1	1.0	1.089870566846661	72	206	68	206	False
2000	44	MA1257.2	ERF9	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA1256.2	RAP2-12	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA1253.2	ERF036	3.46e-1	1.0	1.259425587467363	15	206	12	206	False
2000	44	MA1252.2	ERF086	7.24e-1	1.0	0.9067882472137792	89	206	94	206	False
2000	44	MA1251.2	RAP2-9	8.50e-1	1.0	0.7705629704890777	23	206	29	206	False
2000	44	MA1250.2	DREB2D	9.13e-1	1.0	0.5305235305235305	3	206	6	206	False
2000	44	MA1248.2	ERF012	6.89e-1	1.0	0.8902293517168235	8	206	9	206	False
2000	44	MA1247.2	ERF087	8.58e-1	1.0	0.6301094482912665	3	206	5	206	False
2000	44	MA1246.2	LEP	7.51e-1	1.0	1.0	1	206	1	206	False
2000	44	MA1245.3	ERF112	5.00e-1	1.0	1.0283454862894115	161	206	160	206	False
2000	44	MA1244.2	ABR1	7.06e-1	1.0	0.9107878787878788	58	206	62	206	False
2000	44	MA1243.2	DREB2E	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA1240.2	ERF077	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1239.2	ERF104	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1238.3	ERF038	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA1234.2	ERF017	1.33e-1	1.0	1.2781557067271352	85	206	73	206	False
2000	44	MA1233.3	ERF021	1.74e-1	1.0	1.7095115681233932	199	206	194	206	False
2000	44	MA1232.2	ERF054	3.01e-1	1.0	1.269071411162564	20	206	16	206	False
2000	44	MA1231.3	ERF15	2.46e-1	1.0	1.2000345125107852	159	206	152	206	False
2000	44	MA1229.2	ERF034	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1228.2	ERF091	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA1227.3	ERF027	4.00e-1	1.0	1.279493670886076	199	206	197	206	False
2000	44	MA1226.2	DREB2G	6.93e-1	1.0	0.921896002829855	124	206	128	206	False
2000	44	MA1220.2	TINY	6.89e-1	1.0	0.9254406699534005	106	206	110	206	False
2000	44	MA1219.3	ERF011	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA1218.2	DREB1D	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
2000	44	MA1010.2	PHYPADRAFT_64121	1.27e-1	1.0	1.5213695395513578	25	206	17	206	False
2000	44	MA1005.3	ERF082	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA1004.2	ERF13	3.32e-1	1.0	1.1245674740484428	62	206	57	206	False
2000	44	MA1001.4	ERF076	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA1000.3	ERF105	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA0998.2	ERF096	1.61e-1	1.0	1.3160439374019255	170	206	161	206	False
2000	44	MA0997.2	ERF069	3.41e-1	1.0	1.1095846899070911	133	206	128	206	False
2000	44	MA0995.3	ERF039	3.00e-1	1.0	1.4837390457643622	200	206	197	206	False
2000	44	MA0994.3	ERF8	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA0993.2	ERF7	2.77e-1	1.0	1.1459545214172395	115	206	108	206	False
2000	44	MA0992.3	ERF4	2.58e-1	1.0	1.2213410559144575	39	206	33	206	False
2000	44	MA0980.3	RAP2-10	1.74e-1	1.0	1.7095115681233932	199	206	194	206	False
2000	44	MA0976.3	CRF4	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA0971.2	DREB1A	4.35e-1	1.0	1.1094586555621653	22	206	20	206	False
2000	44	MA1377.2	PLT1	4.49e-1	1.0	1.0673143368155766	38	206	36	206	False
2000	44	MA1751.2	EIL3	1.90e-1	1.0	1.2409856740937166	153	206	144	206	False
2000	44	MA1376.2	DEAR3	8.74e-2	1.0	3.075187969924812	204	206	199	206	False
2000	44	MA2450.1	SPL7A	1.16e-1	1.0	1.3683422978929916	167	206	156	206	False
2000	44	MA2449.1	SPL6A	2.61e-1	1.0	1.1716875499866701	146	206	139	206	False
2000	44	MA2446.1	SPL5A	5.00e-1	1.0	1.1877125368397188	6	206	5	206	False
2000	44	MA2445.1	SPL4D	3.27e-1	1.0	1.1335354643099056	56	206	51	206	False
2000	44	MA2444.1	SPL4A	3.65e-1	1.0	1.1104994495045541	52	206	48	206	False
2000	44	MA2441.1	SPL3A	6.09e-1	1.0	0.9627681100768919	30	206	31	206	False
2000	44	MA2440.1	SPL2B	5.84e-1	1.0	0.9778224186420249	64	206	65	206	False
2000	44	MA2439.1	SPL2A	4.46e-1	1.0	1.0757513379991765	33	206	31	206	False
2000	44	MA2438.1	SPL1D	5.57e-1	1.0	1.0	28	206	28	206	False
2000	44	MA2436.1	SPL18A	5.73e-1	1.0	1.0	16	206	16	206	False
2000	44	MA2435.1	SPL16D	6.01e-1	1.0	0.968279508102517	37	206	38	206	False
2000	44	MA2434.1	SPL16A	2.65e-1	1.0	1.20685347878586	170	206	164	206	False
2000	44	MA2433.1	SPL15D	1.81e-1	1.0	1.377564979480164	28	206	21	206	False
2000	44	MA2431.1	SPL15A	3.88e-1	1.0	1.1279423126448622	30	206	27	206	False
2000	44	MA2428.1	SPL13B	4.47e-1	1.0	1.073846153846154	34	206	32	206	False
2000	44	MA2425.1	SPL11A	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA2424.1	OsbZIP77	2.75e-1	1.0	1.148955308267585	90	206	83	206	False
2000	44	MA2419.1	UB3	2.18e-1	1.0	1.2180023037683068	155	206	147	206	False
2000	44	MA2418.1	IG1	2.72e-1	1.0	1.256267409470752	184	206	179	206	False
2000	44	MA2417.1	EREB71	5.00e-1	1.0	1.046550851745657	25	206	24	206	False
2000	44	MA2416.1	EREB29	6.90e-1	1.0	0.9247905170651952	112	206	116	206	False
2000	44	MA2415.1	EREB138	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA2414.1	EREB127	2.99e-1	1.0	1.1878829135466304	37	206	32	206	False
2000	44	MA2412.1	ZmbZIP72	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA2411.1	ZmbZIP57	5.85e-1	1.0	0.9772371134020619	61	206	62	206	False
2000	44	MA2410.1	ZmbZIP54	5.71e-1	1.0	1.0	189	206	189	206	False
2000	44	MA2409.1	ZmbZIP25	4.34e-1	1.0	1.1144515861496993	187	206	185	206	False
2000	44	MA2408.1	BAD1	3.78e-1	1.0	1.0886391007627458	74	206	70	206	False
2000	44	MA2401.1	Os05g0437700	3.82e-1	1.0	1.0829804825495453	123	206	119	206	False
2000	44	MA2400.1	LjTCP20	3.33e-1	1.0	1.1220698805838125	147	206	142	206	False
2000	44	MA2398.1	AS2	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
2000	44	MA2396.1	IDD1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA2395.1	PHYPA_011264	5.00e-1	1.0	1.1390428211586903	8	206	7	206	False
2000	44	MA2392.1	GRMZM2G135447	1.88e-1	1.0	1.2133525728568115	108	206	98	206	False
2000	44	MA2391.1	Lg3	5.00e-1	1.0	1.037658616455178	32	206	31	206	False
2000	44	MA2390.1	GLYMA19G26560	2.25e-1	1.0	2.232754342431762	204	206	201	206	False
2000	44	MA2388.1	GATA1	3.40e-1	1.0	1.1116414529568805	136	206	131	206	False
2000	44	MA2380.1	DOF4.7	1.87e-1	1.0	1.2144355527931008	115	206	105	206	False
2000	44	MA2377.1	cassava45561.m1	2.03e-1	1.0	1.386765278318412	189	206	183	206	False
2000	44	MA2374.1	AHL13	9.85e-2	1.0	1.8901858393487943	198	206	191	206	False
2000	44	MA2372.1	AZF1	2.00e-1	1.0	1.2199852398523985	71	206	62	206	False
2000	44	MA2371.1	MYB31	3.42e-1	1.0	1.157377049180328	34	206	30	206	False
2000	44	MA2370.1	MBD2	2.36e-1	1.0	1.2202880924328228	165	206	158	206	False
2000	44	MA2368.1	WRKY51	1.80e-1	1.0	1.2293311175737434	134	206	124	206	False
2000	44	MA2367.1	WIP5	9.80e-2	1.0	1.3178938708350474	124	206	110	206	False
2000	44	MA2364.1	VIT_15s0048g01150	1.92e-1	1.0	1.4319624380488654	191	206	185	206	False
2000	44	MA2362.1	TEIL	3.44e-1	1.0	1.1053890996105185	86	206	81	206	False
2000	44	MA2353.1	PK02532.1	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
2000	44	MA2351.1	OsEIL3	2.25e-1	1.0	1.3092436974789916	184	206	178	206	False
2000	44	MA2350.1	OsFBH1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA2349.1	OsCCA1	1.74e-1	1.0	1.7095115681233932	199	206	194	206	False
2000	44	MA2348.1	IDD6	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
2000	44	MA2106.1	Zm00001d024644	1.69e-1	1.0	2.1858216970998927	203	206	199	206	False
2000	44	MA1818.1	Zm00001d052229	6.88e-1	1.0	1.0	2	206	2	206	False
2000	44	MA2104.1	IDD11	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
2000	44	MA1800.1	TEM1	1.86e-1	1.0	3.0444444444444443	205	206	202	206	False
2000	44	MA1797.1	RAV2	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
2000	44	MA1746.1	BZIP69	6.91e-1	1.0	0.8973023255813953	19	206	21	206	False
2000	44	MA1686.1	ARF13	8.14e-1	1.0	0.7107928746070555	2	206	3	206	False
2000	44	MA2090.1	PK26523.1	1.24e-1	1.0	7.103194103194103	206	206	203	206	False
2000	44	MA2089.1	PK25870.1	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
2000	44	MA2088.1	PK24580.1	3.28e-1	1.0	1.1318681318681318	57	206	52	206	False
2000	44	MA2083.1	PK21166.1	8.89e-2	1.0	2.0036363636363634	14	206	7	206	False
2000	44	MA2082.1	PK20392.1	2.23e-1	1.0	1.6482677627715796	200	206	196	206	False
2000	44	MA2076.1	PK18401.1	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA2074.1	PK17878.1	3.33e-1	1.0	1.177027099257042	30	206	26	206	False
2000	44	MA2072.1	PK16335.1	3.20e-1	1.0	1.3737024221453287	198	206	195	206	False
2000	44	MA2069.1	PK10955.1	1.23e-1	1.0	1.3432447710570945	54	206	43	206	False
2000	44	MA2068.1	PK10344.1	8.24e-1	1.0	0.7894522707623455	21	206	26	206	False
2000	44	MA2066.1	PK09021.1	6.75e-1	1.0	0.9258308202203577	50	206	53	206	False
2000	44	MA2065.1	PK08602.1	7.75e-1	1.0	0.773955773955774	3	206	4	206	False
2000	44	MA2063.1	PK07402.1	1.12e-1	1.0	1.3830914826498422	48	206	37	206	False
2000	44	MA2059.1	PK05432.1	2.12e-1	1.0	1.1969604863221885	89	206	80	206	False
2000	44	MA1380.1	TCX6	5.00e-1	1.0	1.6748166259168704	205	206	204	206	False
2000	44	MA1379.1	SOL1	5.00e-1	1.0	1.2920634920634921	4	206	3	206	False
2000	44	MA1373.1	GAF1	3.34e-1	1.0	1.3056478405315615	13	206	10	206	False
2000	44	MA1348.1	TGA9	3.31e-1	1.0	1.1829328914664456	29	206	25	206	False
2000	44	MA1335.1	TGA4	6.23e-1	1.0	0.9572986771872825	67	206	69	206	False
2000	44	MA1328.1	ZHD9	1.39e-1	1.0	1.2626556345660735	102	206	90	206	False
2000	44	MA1324.1	GATA20	2.95e-1	1.0	1.1978683745160827	176	206	171	206	False
2000	44	MA1242.1	DREB2F	7.51e-1	1.0	1.0	1	206	1	206	False
2000	44	MA1235.1	AIL7	2.40e-1	1.0	1.1758661887694146	129	206	121	206	False
2000	44	MA1225.1	ERF5	7.51e-1	1.0	1.0	1	206	1	206	False
2000	44	MA1222.1	ERF014	6.54e-1	1.0	0.9433019104791034	93	206	96	206	False
2000	44	MA1221.1	RAP2-6	8.76e-1	1.0	0.5970802919708029	1	206	2	206	False
2000	44	MA1162.1	TCX2	4.27e-1	1.0	1.1409481658013447	191	206	189	206	False
2000	44	MA1161.1	TSO1	1.01e-1	1.0	2.1550802139037435	11	206	5	206	False
2000	44	MA1097.1	ARALYDRAFT_493022	2.67e-1	1.0	1.1620125786163522	139	206	132	206	False
2000	44	MA1096.1	ARALYDRAFT_496250	4.58e-1	1.0	1.0446060606060605	69	206	67	206	False
2000	44	MA1091.1	WRKY62	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
2000	44	MA1084.1	WRKY38	2.35e-1	1.0	1.5647058823529412	11	206	7	206	False
2000	44	MA1080.1	WRKY23	3.68e-1	1.0	1.1809572375610111	21	206	18	206	False
2000	44	MA1075.1	WRKY12	4.05e-1	1.0	1.247867085765604	10	206	8	206	False
2000	44	MA1067.1	TCP5	5.00e-1	1.0	1.0596756756756758	19	206	18	206	False
2000	44	MA1053.1	ERF109	2.04e-1	1.0	1.2114942528735633	139	206	130	206	False
2000	44	MA1051.1	RAP2-3	1.62e-1	1.0	1.2696277964114755	153	206	143	206	False
2000	44	MA1050.1	OsI_08196	1.37e-1	1.0	1.3973340442548654	179	206	170	206	False
2000	44	MA1046.1	NTL9	2.79e-1	1.0	1.347716535433071	16	206	12	206	False
2000	44	MA1035.1	TCP4	5.00e-1	1.0	1.0203165255796836	124	206	123	206	False
2000	44	MA1034.1	Os05g0497200	8.76e-1	1.0	0.5970802919708029	1	206	2	206	False
2000	44	MA1033.1	OJ1058_F05.8	3.82e-1	1.0	1.0829804825495453	123	206	119	206	False
2000	44	MA1028.1	KAN4	2.01e-1	1.0	1.2163574601515548	73	206	64	206	False
2000	44	MA1020.1	GT-1	3.50e-1	1.0	1.2414698162729658	16	206	13	206	False
2000	44	MA1013.1	GATA10	1.46e-1	1.0	1.9576682859125607	10	206	5	206	False
2000	44	MA1009.1	ARF3	1.71e-1	1.0	1.2484024840248402	145	206	135	206	False
2000	44	MA1007.1	PHYPADRAFT_173530	2.78e-1	1.0	1.2379994251221615	29	206	24	206	False
2000	44	MA0986.1	DREB2C	5.00e-1	1.0	1.2920634920634921	4	206	3	206	False
2000	44	MA0978.1	DREB1E	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
2000	44	MA0967.1	BZIP60	4.33e-1	1.0	1.1199913049779002	188	206	186	206	False
2000	44	MA0963.1	bHLH78	2.12e-1	1.0	1.1969604863221885	89	206	80	206	False
2000	44	MA0957.1	BHLH3	9.90e-2	1.0	1.31458112838883	120	206	106	206	False
2000	44	MA0951.1	ATHB-16	2.51e-1	1.0	1.2388346714100285	176	206	170	206	False
2000	44	MA0947.1	ARR14	2.33e-1	1.0	1.1879415519931906	140	206	132	206	False
2000	44	MA0946.1	ARR11	1.85e-1	1.0	1.6292749658002736	13	206	8	206	False
2000	44	MA0939.1	NAC079	2.08e-1	1.0	1.367863754165124	24	206	18	206	False
2000	44	MA0935.1	NAC025	1.14e-1	1.0	1.982400632786237	12	206	6	206	False
2000	44	MA0567.1	ERF1B	1.58e-1	1.0	1.322946912242687	171	206	162	206	False
2000	44	MA0561.1	PIF4	2.28e-1	1.0	1.4067197170645447	18	206	13	206	False
2000	44	MA0129.1	TGA1A	2.65e-1	1.0	1.20685347878586	170	206	164	206	False
2000	44	MA0128.1	EmBP-1	1.35e-1	1.0	1.2716164128919385	128	206	116	206	False
2000	44	MA0123.1	abi4	7.19e-1	1.0	0.8833748063289356	177	206	180	206	False
2000	44	MA0097.1	bZIP911	8.56e-1	1.0	0.7363561102973954	15	206	20	206	False
2000	44	MA0064.1	PBF	2.49e-1	1.0	5.048899755501222	206	206	204	206	False
2000	44	MA0053.1	MNB1A	1.61e-1	1.0	1.8144796380090498	200	206	195	206	False
2000	44	MA0021.1	Dof3	3.63e-1	1.0	1.113779243532928	50	206	46	206	False
2000	44	MA1354.1	AT4G12670	1.0	1.0	0.0	0	206	0	206	False
2000	45	MA2360.1	PK28565.1	4.90e-4	0.183	3.4551519644180875	29	206	9	206	False
2000	45	MA1760.1	HSFA6A	3.79e-3	0.204	2.212920237310481	40	206	20	206	False
2000	45	MA2364.1	VIT_15s0048g01150	8.14e-4	0.276	2.7333713959463317	191	206	169	206	False
2000	45	MA2422.1	OsbZIP42	9.61e-4	0.316	6.62088772845953	204	206	191	206	False
2000	45	MA2365.1	VIT_17s0000g10420	1.15e-3	0.355	3.570958904109589	199	206	182	206	False
2000	45	MA0946.1	ARR11	1.19e-3	0.386	2.325418528646702	47	206	23	206	False
2000	45	MA2715.1	Solyc03g124110	3.64e-3	0.393	17.68513853904282	8	206	0	206	False
2000	45	MA1058.2	SPL4	1.53e-3	0.467	1.8299544087690367	122	206	91	206	False
2000	45	MA1775.2	MYB61	1.55e-3	0.47	2.310216718266254	184	206	161	206	False
2000	45	MA2387.1	NAC094	5.44e-3	0.485	2.145394976337823	39	206	20	206	False
2000	45	MA1290.1	TCP17	3.69e-3	0.493	1.7346705960642648	106	206	78	206	False
2000	45	MA1181.2	MYB113	1.66e-3	0.496	2.1199480603798087	55	206	30	206	False
2000	45	MA0959.1	AIB	2.59e-3	0.505	3.8101818181818183	19	206	5	206	False
2000	45	MA1177.2	MYB65	1.73e-3	0.511	2.4741839762611275	38	206	17	206	False
2000	45	MA2483.1	PK20543.1	1.82e-3	0.528	1.9157483114113047	76	206	48	206	False
2000	45	MA1071.2	DOF5.3	1.82e-3	0.528	1.827090200779143	136	206	106	206	False
2000	45	MA2034.2	NAC057	1.90e-3	0.542	2.5574155929652966	191	206	171	206	False
2000	45	MA1282.2	TCP13	7.46e-3	0.57	1.7555044233744594	68	206	45	206	False
2000	45	MA2347.1	OS04G0486400	2.10e-3	0.58	1.7932807460160316	116	206	86	206	False
2000	45	MA1169.1	MYB105	2.91e-3	0.599	1.936693968052853	63	206	38	206	False
2000	45	MA2014.2	BAM8	3.32e-3	0.625	1.8009745261724768	83	206	56	206	False
2000	45	MA2377.1	cassava45561.m1	2.58e-3	0.636	2.395701643489254	189	206	169	206	False
2000	45	MA0054.1	myb.Ph3	2.56e-3	0.652	2.6888385269121815	30	206	12	206	False
2000	45	MA1174.2	MYB56	2.63e-3	0.659	1.778523489932886	132	206	103	206	False
2000	45	MA2417.1	EREB71	3.64e-3	0.667	17.68513853904282	8	206	0	206	False
2000	45	MA1410.2	StBRC1	3.02e-3	0.699	1.8729573010015814	161	206	135	206	False
2000	45	MA2376.1	CAMTA5	3.88e-3	0.712	1.7610553191489362	89	206	62	206	False
2000	45	MA1173.2	MYB101	3.16e-3	0.727	1.8605348363113083	72	206	46	206	False
2000	45	MA1059.3	SPL5	2.85e-2	0.728	1.9188220230473751	29	206	16	206	False
2000	45	MA2044.2	NAC007	3.64e-3	0.777	17.68513853904282	206	206	198	206	False
2000	45	MA2478.1	PK13314.1	3.84e-3	0.791	1.966945925361767	174	206	151	206	False
2000	45	MA1296.2	WRKY46	5.35e-3	0.833	7.320610687022901	10	206	1	206	False
2000	45	MA2079.1	PK19717.1	4.93e-3	0.842	2.604456824512535	195	206	179	206	False
2000	45	MA1179.2	MYB1	4.96e-3	0.85	3.8976377952755907	16	206	4	206	False
2000	45	MA1360.3	bHLH74	5.79e-3	0.858	1.782701169797944	70	206	46	206	False
2000	45	MA2057.1	PK01630.1	4.95e-3	0.869	1.738246287850211	86	206	60	206	False
2000	45	MA1040.1	MYB46	4.96e-3	0.87	3.8976377952755907	202	206	190	206	False
2000	45	MA2738.1	Cnr	5.15e-3	0.879	1.6905328185328186	119	206	92	206	False
2000	45	MA2651.1	GLYMA-20G154400	6.42e-3	0.881	1.9165568499288388	176	206	155	206	False
2000	45	MA0568.2	MYC3	5.20e-3	0.882	1.8666211604095564	169	206	146	206	False
2000	45	MA2373.1	AZF2	5.35e-3	0.89	7.320610687022901	205	206	196	206	False
2000	45	MA1284.2	TCP1	1.79e-2	0.892	4.370992366412214	10	206	2	206	False
2000	45	MA0001.3	AGL3	5.51e-3	0.897	4.3795918367346935	203	206	192	206	False
2000	45	MA2092.1	PK27149.1	6.24e-3	0.898	2.301044458822442	191	206	174	206	False
2000	45	MA2672.1	GLYMA-01G233000	5.88e-3	0.906	2.4843697478991595	194	206	178	206	False
2000	45	MA1741.1	BRN2	7.18e-3	0.907	1.9438586491878027	47	206	27	206	False
2000	45	MA2081.1	PK20317.1	5.79e-3	0.908	1.6983941605839417	138	206	112	206	False
2000	45	MA1184.2	RVE1	6.40e-3	0.925	1.6732338868561778	130	206	104	206	False
2000	45	MA1788.1	NAC054	2.85e-2	0.928	1.615344262295082	54	206	37	206	False
2000	45	MA1391.3	MYB33	6.52e-3	0.929	1.6688830200403915	104	206	78	206	False
2000	45	MA2736.1	la3	6.83e-3	0.933	1.6574438845625286	118	206	92	206	False
